"LTER_site","local_site","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","ALBION",2012,2012-09-06,"1450","6.73","25.10","126.41","NP","NP","0.19","0.76","155.32","30.31","31.77","7.92","3.44","2.14","89.75","u","26.76","226.27","221.75","0.01","NP","7.99","NP","5.08","2.91","NP","0.07","NP","0.07","u","-14.08","0.03","-104.29","0.11","8.34","NP","NP","NP","1.39","NP","NaN"
"NWT","ALBION",2012,2012-09-11,"1140","6.92","25.70","135.09","NP","NP","0.12","2.04","159.92","31.47","33.66","8.34","4.17","2.00","89.65","u","26.97","235.55","230.92","0.01","NP","7.74","NP","3.70","4.04","NP","0.08","NP","0.08","u","-13.92","0.02","-103.25","0.10","8.11","NP","NP","NP","1.31","NP","NaN"
"NWT","ALBION",2012,2012-09-18,"1150","6.80","25.20","129.99","NP","NP","0.16","0.51","156.85","31.16","33.36","8.07","3.67","1.58","91.07","0.07","28.70","230.11","226.37","0.01","NP","6.01","NP","3.92","2.09","NP","0.04","NP","0.02","0.02","-13.73","0.02","-102.75","0.10","7.06","NP","NP","NP","1.45","NP","NaN"
"NWT","ALBION",2012,2012-09-25,"1120","6.85","25.60","127.32","NP","NP","0.14","1.94","159.47","31.79","32.20","7.64","3.72","1.48","91.46","u","29.13","233.19","223.99","0.02","NP","8.37","NP","4.94","3.43","NP","u","NP","u","u","-13.78","0.03","-100.58","0.19","9.64","NP","NP","NP","1.31","NP","NaN"
"NWT","ALBION",2012,2012-10-02,"1350","6.80","24.90","127.98","NP","NP","0.16","0.64","157.89","32.59","33.88","7.61","3.67","0.71","94.00","0.08","30.86","232.78","226.44","0.01","NP","8.42","NP","7.07","1.35","NP","0.08","NP","0.05","0.03","-13.74","0.03","-100.54","0.08","9.39","NP","NP","NP","1.36","NP","NaN"
"NWT","ALBION",2012,2012-10-12,"1400","6.76","25.00","130.70","NP","NP","0.17","0.74","161.05","33.55","32.81","7.43","3.64","0.68","95.31","0.06","32.70","235.75","230.39","0.01","NP","5.67","NP","4.26","1.41","NP","0.08","NP","0.06","0.02","-13.66","0.08","-99.76","0.12","9.56","NP","NP","NP","1.22","NP","NaN"
"NWT","ALBION",2012,2012-10-24,"1100","6.90","26.80","139.07","NP","NP","0.13","u","173.40","36.28","34.65","7.17","3.61","1.55","99.77","0.15","37.82","251.63","244.14","0.02","NP","9.95","NP","8.40","1.55","NP","0.08","NP","0.03","0.05","-13.64","0.03","-100.01","0.06","9.14","NP","NP","NP","1.27","NP","NaN"
"NWT","ALBION",2012,2012-11-08,"1030","6.83","27.60","138.67","NP","NP","0.15","0.98","174.61","37.34","35.27","7.33","3.75","1.19","103.31","u","38.70","255.67","246.92","0.02","NP","8.29","NP","6.12","2.17","NP","u","NP","u","u","-13.67","0.02","-98.74","0.09","10.64","NP","NP","NP","1.19","NP","NaN"
"NWT","ALBION",2012,2012-12-03,"1200","6.85","27.70","136.07","NP","NP","0.14","0.66","177.02","36.85","36.02","7.70","4.26","1.02","111.95","0.06","38.59","258.39","253.35","0.01","NP","7.33","NP","5.65","1.68","NP","0.06","NP","0.04","0.02","-13.42","0.03","-98.79","0.25","8.58","NP","NP","NP","1.24","NP","NaN"
"NWT","ALBION",2013,2013-01-10,"1205","6.77","30.60","145.64","NP","NP","0.17","1.80","200.79","39.61","38.60","4.93","4.57","2.55","121.61","<0.063","41.54","285.89","274.37","0.02","NP","9.44","NP","5.10","4.34","NP","<0.04","NP","u","<0.03","-13.61","0.07","-100.16","0.26","8.70","NP","NP","NP","1.00","NP","NaN"
"NWT","ALBION",2013,2013-04-30,"0920","6.87","36.40","185.70","NP","NP","0.13","2.96","237.22","44.46","43.41","11.02","5.70","11.05","124.77","<0.063","52.36","339.19","327.22","0.02","NP","23.33","NP","9.33","14.00","NP","<0.04","NP","u","<0.03","-14.85","0.02","-107.97","0.10","10.83","NP","NP","NP","1.43","NP","NaN"
"NWT","ALBION",2013,2013-05-30,"0810","6.66","28.10","156.21","NP","NP","0.22","2.13","184.75","35.67","39.87","8.61","6.43","7.85","79.82","<0.063","71.83","271.25","250.32","0.04","NP","16.17","NP","6.19","9.99","NP","<0.04","NP","u","<0.03","-14.78","0.00","-104.57","0.08","13.69","NP","NP","NP","2.56","NP","NaN"
"NWT","ALBION",2013,2013-06-06,"1425","6.80","23.20","127.40","NP","NP","0.16","1.61","148.84","28.73","34.32","6.48","5.33","7.05","58.32","<0.063","65.17","220.14","198.10","0.05","NP","14.55","NP","5.89","8.66","NP","<0.04","NP","u","<0.03","-17.70","0.02","-128.73","0.06","12.88","NP","NP","NP","2.53","NP","NaN"
"NWT","ALBION",2013,2013-06-13,"1520","6.80","23.20","123.14","NP","NP","0.16","2.67","145.90","27.23","36.80","7.35","6.06","4.74","62.15","<0.063","67.51","220.11","196.09","0.06","NP","16.01","NP","8.59","7.41","NP","<0.04","NP","u","<0.03","-17.61","0.02","-128.30","0.08","12.55","NP","NP","NP","2.75","NP","NaN"
"NWT","ALBION",2013,2013-06-20,"1550","6.77","25.10","113.63","NP","NP","0.17","4.63","160.56","29.22","32.51","8.31","4.54","6.45","84.11","<0.063","43.69","235.39","208.74","0.06","NP","15.74","NP","4.66","11.08","NP","<0.04","NP","u","<0.03","-16.15","0.01","-117.06","0.08","12.14","NP","NP","NP","1.68","NP","NaN"
"NWT","ALBION",2013,2013-06-27,"1555","6.86","25.80","123.88","NP","NP","0.14","3.81","162.47","29.08","35.29","8.56","6.63","6.31","84.88","<0.063","38.14","239.36","221.70","0.04","NP","15.16","NP","5.04","10.12","NP","<0.04","NP","u","<0.03","-16.10","0.01","-116.94","0.06","11.87","NP","NP","NP","1.64","NP","NaN"
"NWT","ALBION",2013,2013-07-04,"1445","6.85","25.60","122.01","NP","NP","0.14","2.77","159.84","29.20","31.66","8.40","5.13","7.53","83.61","<0.063","35.28","232.02","218.29","0.03","NP","16.05","NP","5.75","10.31","NP","<0.04","NP","u","<0.03","-15.90","0.02","-115.12","0.11","12.10","NP","NP","NP","1.54","NP","NaN"
"NWT","ALBION",2013,2013-07-11,"1440","6.89","25.20","115.34","NP","NP","0.13","1.37","161.56","30.00","29.45","7.99","3.92","7.92","85.13","0.05","31.75","230.49","212.37","0.04","NP","14.05","NP","4.76","9.29","NP","<0.04","NP","u","0.02","-15.81","0.01","-114.50","0.08","11.98","NP","NP","NP","1.22","NP","NaN"
"NWT","ALBION",2013,2013-07-18,"1405","6.97","25.20","117.75","NP","NP","0.11","2.61","163.28","29.45","29.16","8.17","3.70","8.39","85.53","<0.063","30.06","232.78","215.36","0.04","NP","16.12","NP","5.12","11.00","NP","<0.04","NP","u","<0.03","-15.77","0.01","-115.03","0.07","11.14","NP","NP","NP","1.41","NP","NaN"
"NWT","ALBION",2013,2013-07-25,"1435","6.89","25.80","129.88","NP","NP","0.13","2.05","167.42","29.75","29.45","8.26","3.55","7.92","83.13","<0.063","27.03","237.07","224.49","0.03","NP","16.05","NP","6.09","9.97","NP","0.05","NP","0.05","<0.03","-15.70","0.02","-112.67","0.12","12.94","NP","NP","NP","1.34","NP","NaN"
"NWT","ALBION",2013,2013-08-01,"1440","6.77","25.90","129.26","NP","NP","0.17","2.28","168.47","30.06","29.94","7.76","3.64","6.74","85.05","0.15","24.17","238.66","224.84","0.03","NP","13.76","NP","4.74","9.02","NP","<0.04","NP","u","0.05","-15.78","0.04","-112.89","0.19","13.31","NP","NP","NP","1.30","NP","NaN"
"NWT","ALBION",2013,2013-08-08,"1420","6.87","26.60","136.90","NP","NP","0.13","1.35","175.09","30.49","30.52","7.51","3.33","5.97","98.87","<0.063","26.19","245.09","245.07","0.00","NP","11.54","NP","4.23","7.32","NP","<0.04","NP","u","<0.03","-15.67","0.05","-113.45","0.08","11.91","NP","NP","NP","1.25","NP","NaN"
"NWT","ALBION",2013,2013-08-15,"1540","6.90","26.40","134.24","NP","NP","0.13","1.02","170.90","30.49","31.00","7.76","3.33","5.35","102.39","<0.063","21.98","241.29","245.32","-0.01","NP","12.79","NP","6.42","6.37","NP","0.05","NP","0.05","<0.03","-15.15","0.00","-110.79","0.13","10.40","NP","NP","NP","1.66","NP","NaN"
"NWT","ALBION",2013,2013-08-22,"1445","6.95","28.90","177.20","NP","NP","0.11","1.29","206.31","33.69","35.06","7.37","3.41","6.18","81.55","<0.063","38.07","283.84","268.34","0.03","NP","13.50","NP","6.03","7.47","NP","0.08","NP","u","<0.03","-15.71","0.02","-114.29","0.03","11.40","NP","NP","NP","1.05","NP","NaN"
"NWT","ALBION",2013,2013-08-29,"1455","6.85","25.40","124.26","NP","NP","0.14","<0.38","159.44","30.91","28.68","8.26","3.95","3.82","89.63","0.09","12.81","227.44","221.75","0.01","NP","12.53","NP","8.70","3.82","NP","<0.04","NP","u","0.03","-15.14","0.02","-109.80","0.04","11.35","NP","NP","NP","1.39","NP","NaN"
"NWT","ALBION",2013,2013-09-05,"1445","6.87","24.90","124.97","NP","NP","0.13","1.98","163.10","30.59","27.91","7.90","3.78","3.98","91.75","<0.063","13.19","231.63","224.49","0.02","NP","12.64","NP","6.68","5.97","NP","<0.04","NP","u","<0.03","-15.07","0.02","-109.28","0.07","11.26","NP","NP","NP","1.35","NP","NaN"
"NWT","ALBION",2013,2013-09-19,"1350","6.78","26.30","123.36","NP","NP","0.17","4.07","162.70","32.45","32.94","6.93","4.26","8.05","97.40","<0.063","39.75","239.25","233.06","0.01","NP","17.30","NP","5.19","12.12","NP","<0.04","NP","u","<0.03","-15.28","0.09","-103.51","0.14","18.74","NP","NP","NP","1.50","NP","NaN"
"NWT","ALBION",2013,2013-09-26,"1505","6.67","24.60","111.73","NP","NP","0.21","2.60","165.12","33.38","33.22","8.53","3.95","7.85","105.00","<0.063","37.65","243.07","228.53","0.03","NP","14.13","NP","3.67","10.46","NP","0.09","NP","0.09","<0.03","-14.19","0.05","-102.65","0.13","10.86","NP","NP","NP","1.34","NP","NaN"
"NWT","ALBION",2013,2013-10-03,"1245","6.66","26.60","108.05","NP","NP","0.22","2.53","167.15","33.65","34.22","7.90","4.06","9.11","110.76","0.06","39.54","245.68","232.05","0.03","NP","18.05","NP","6.41","11.65","NP","0.02","NP","0.00","0.02","-14.27","0.06","-101.97","0.17","12.22","NP","NP","NP","1.56","NP","NaN"
"NWT","ALBION",2013,2013-10-25,"0900","6.88","32.80","176.23","NP","NP","0.13","0.80","216.60","41.76","51.18","8.98","6.66","7.08","107.04","<0.063","81.49","319.45","297.00","0.04","NP","13.61","NP","5.73","7.88","NP","<0.04","NP","u","<0.03","-15.21","0.05","-109.45","0.07","12.21","NP","NP","NP","1.34","NP","NaN"
"NWT","ALBION",2013,2013-11-13,"1230","6.86","33.00","160.49","NP","NP","0.14","<0.38","214.90","42.18","48.89","5.52","4.82","7.64","122.32","<0.063","72.15","311.63","295.28","0.03","NP","18.04","NP","10.40","7.64","NP","<0.04","NP","u","<0.03","-14.20","0.03","-105.08","0.36","8.52","NP","NP","NP","1.36","NP","NaN"
"NWT","ALBION",2014,2014-01-16,"1150","6.60","35.10","154.53","NP","NP","0.25","0.74","219.62","44.59","44.16","5.79","5.02","12.71","155.28","0.044","54.30","315.16","327.58","-0.0193","NP","19.97","NP","6.52","13.45","NP","0.038","NP","0.023","0.015","-14.429","0.027","-103.487","0.197","11.95","NP","NP","NP","1.09","NP","NaN"
"NWT","ALBION",2014,2014-04-17,"1110","6.82","37.20","156.05","NP","NP","0.15","1.59","230.05","46.69","44.04","8.54","4.94","11.56","158.02","0.081","39.07","331.06","330.65","6e-04","NP","16.90","NP","3.75","13.16","NP","0.041","NP","0.014","0.027","-14.360","0.069","-105.031","0.324","9.85","NP","NP","NP","1.06","NP","NaN"
"NWT","ALBION",2014,2014-05-24,"0910","7.00","35.80","218.91","NP","NP","0.10","0.42","258.25","42.13","36.23","11.46","5.61","12.84","100.06","0.076","62.52","348.59","337.50","0.0162","NP","19.59","NP","6.33","13.26","NP","0.058","NP","0.033","0.025","-17.465","0.035","-126.352","0.219","13.37","NP","NP","NP","3.77","NP","NaN"
"NWT","ALBION",2014,2014-06-05,"1330","6.79","26.60","140.20","NP","NP","0.16","0.64","179.96","31.31","31.12","7.89","3.95","9.76","81.93","0.079","54.01","251.08","235.91","0.0312","NP","17.76","NP","7.36","10.39","NP","0.062","NP","0.036","0.026","-17.508","0.029","-126.057","0.102","14.01","NP","NP","NP","2.44","NP","NaN"
"NWT","ALBION",2014,2014-06-26,"1455","6.89","26.10","133.21","NP","NP","0.13","1.49","162.37","32.08","34.66","7.89","4.60","8.40","93.54","0.114","45.32","238.61","239.87","-0.0026","NP","16.23","NP","6.34","9.89","NP","0.037","NP","0","0.038","-16.551","0.028","-121.313","0.158","11.10","NP","NP","NP","2.13","NP","NaN"
"NWT","ALBION",2014,2014-07-03,"1415","6.88","26.90","121.98","NP","NP","0.13","1.15","160.44","31.19","33.01","5.43","4.99","8.29","93.98","<0.03","41.52","231.36","229.24","0.0046","NP","15.12","NP","5.67","9.44","NP","0.038","NP","0.038","<0.01","-16.480","0.048","-121.341","0.147","10.50","NP","NP","NP","1.58","NP","NaN"
"NWT","ALBION",2014,2014-07-10,"1435","6.85","26.60","117.41","NP","NP","0.14","1.44","157.35","30.24","31.49","6.79","4.29","8.23","90.38","0.070","38.44","227.46","220.37","0.0158","NP","15.23","NP","5.56","9.66","NP","0.012","NP","0","0.023","-16.727","0.016","-121.036","0.157","12.78","NP","NP","NP","1.38","NP","NaN"
"NWT","ALBION",2014,2014-07-17,"1415","6.76","25.50","116.60","NP","NP","0.17","0.49","155.43","30.30","30.64","6.70","3.44","8.14","91.13","0.136","34.81","223.75","219.45","0.0097","NP","13.23","NP","4.59","8.63","NP","0.011","NP","0","0.045","-16.486","0.012","-120.499","0.263","11.39","NP","NP","NP","1.36","NP","NaN"
"NWT","ALBION",2014,2014-07-31,"1220","6.82","24.60","125.69","NP","NP","0.15","2.01","151.22","29.86","28.96","6.88","3.55","7.48","91.94","0.081","28.84","219.09","228.75","-0.0216","NP","13.95","NP","4.46","9.49","NP","0.022","NP","0","0.027","-16.360","0.041","-119.157","0.171","11.72","NP","NP","NP","1.14","NP","NaN"
"NWT","ALBION",2014,2014-08-07,"1420","6.81","24.80","116.90","NP","NP","0.15","2.06","152.75","29.79","31.12","7.40","3.75","6.48","85.72","0.060","33.73","223.27","212.91","0.0237","NP","13.57","NP","5.03","8.54","NP","0.023","NP","0.003","0.020","-16.489","0.051","-120.139","0.166","11.78","NP","NP","NP","1.20","NP","NaN"
"NWT","ALBION",2014,2014-08-14,"1345","6.82","24.20","116.25","NP","NP","0.15","0.73","151.64","29.03","30.55","6.46","3.19","6.18","86.86","0.073","30.28","218.56","212.55","0.0139","NP","9.16","NP","2.25","6.90","NP","0.048","NP","0.023","0.024","-16.344","0.019","-119.031","0.023","11.72","NP","NP","NP","1.05","NP","NaN"
"NWT","ALBION",2014,2014-08-21,"1515","6.82","26.50","118.01","NP","NP","0.15","4.90","157.45","30.45","38.82","10.81","8.66","4.77","87.15","0.156","31.19","242.60","218.75","0.0517","NP","21.33","NP","11.65","9.68","NP","0.083","NP","0.031","0.052","-16.221","0.041","-118.547","0.202","11.22","NP","NP","NP","1.21","NP","K, Na checked"
"NWT","ALBION",2014,2014-08-28,"1210","6.97","25.40","118.88","NP","NP","0.11","1.67","156.29","30.19","31.97","6.55","3.16","3.98","85.05","0.093","29.92","226.78","211.17","0.0357","NP","11.06","NP","5.40","5.66","NP","0.044","NP","0.013","0.031","-16.317","0.069","-119.029","0.176","11.51","NP","NP","NP","1.12","NP","NaN"
"NWT","ALBION",2014,2014-09-04,"1540","6.96","25.20","120.36","NP","NP","0.11","1.77","157.06","30.07","31.68","6.19","2.96","3.13","88.80","0.109","26.48","226.89","215.36","0.0261","NP","10.51","NP","5.61","4.90","NP","0.072","NP","0.036","0.036","-15.992","0.089","-118.013","0.091","9.93","NP","NP","NP","1.07","NP","NaN"
"NWT","ALBION",2014,2014-09-11,"1410","6.80","24.50","116.85","NP","NP","0.16","2.24","150.48","29.94","29.61","6.37","2.96","2.76","87.65","0.110","22.68","218.80","210.33","0.0197","NP","9.35","NP","4.35","5.00","NP","0.033","NP","0","0.037","-15.985","0.018","-115.712","0.030","12.17","NP","NP","NP","1.03","NP","NaN"
"NWT","ALBION",2014,2014-09-18,"1430","6.90","27.30","137.91","NP","NP","0.13","4.10","160.18","31.45","37.64","11.18","7.02","2.13","88.53","0.161","26.66","244.68","235.75","0.0186","NP","16.68","NP","10.46","6.22","NP","0.049","NP","0","0.054","-15.905","0.020","-115.235","0.023","12.01","NP","NP","NP","1.32","NP","NaN"
"NWT","ALBION",2014,2014-09-25,"1445","6.91","26.40","137.18","NP","NP","0.12","0.81","171.65","32.46","33.87","8.44","3.07","2.11","87.88","0.109","32.46","247.36","230.36","0.0356","NP","8.12","NP","5.19","2.92","NP","0.063","NP","0.027","0.036","-15.961","0.026","-115.567","0.080","12.12","NP","NP","NP","1.03","NP","NaN"
"NWT","ALBION",2014,2014-10-02,"0855","6.80","25.00","115.99","NP","NP","0.16","1.45","158.69","31.84","30.91","4.25","3.24","2.85","89.69","0.092","27.02","227.30","211.87","0.0351","NP","17.38","NP","13.07","4.31","NP","0.034","NP","0.003","0.031","-15.717","0.005","-114.196","0.049","11.54","NP","NP","NP","1.01","NP","NaN"
"NWT","ALBION",2014,2014-10-09,"1115","7.26","35.30","232.83","NP","NP","0.05","0.90","250.31","44.18","46.48","8.06","3.86","3.63","89.32","0.050","65.06","349.99","329.69","0.0299","NP","9.04","NP","4.51","4.53","NP","0.045","NP","0.028","0.017","-16.041","0.007","-117.116","0.066","11.21","NP","NP","NP","1.04","NP","NaN"
"NWT","ALBION",2014,2014-10-16,"0720","7.03","25.50","123.27","NP","NP","0.09","0.54","164.42","32.18","31.86","7.40","4.17","0.95","92.67","0.079","26.84","236.50","221.14","0.0336","NP","5.87","NP","4.38","1.49","NP","0.045","NP","0.018","0.026","-15.503","0.020","-112.994","0.031","11.03","NP","NP","NP","1.19","NP","NaN"
"NWT","ALBION",2014,2014-10-23,"1120","6.83","24.80","118.05","NP","NP","0.15","0.72","157.98","30.94","32.03","6.78","3.53","0.48","93.75","0.090","25.94","228.60","215.90","0.0286","NP","4.47","NP","3.26","1.20","NP","0.027","NP","0","0.030","-15.384","0.072","-113.294","0.167","9.77","NP","NP","NP","1.06","NP","K checked"
"NWT","ALBION",2014,2014-10-30,"1130","6.80","24.90","129.46","NP","NP","0.16","0.90","161.19","32.74","32.47","7.72","3.44","0.45","95.61","0.075","27.39","235.19","229.03","0.0133","NP","5.20","NP","3.85","1.35","NP","0.035","NP","0.010","0.025","-15.270","0.073","-112.266","0.011","9.89","NP","NP","NP","1.06","NP","K checked"
"NWT","ALBION",2014,2014-11-04,"1030","6.96","33.70","210.86","NP","NP","0.11","0.72","233.48","42.48","46.01","8.59","4.40","2.21","103.60","0.105","59.08","331.39","321.17","0.0157","NP","8.08","NP","5.15","2.93","NP","0.029","NP","0","0.035","-15.770","0.026","-116.296","0.089","9.86","NP","NP","NP","1.14","NP","K checked"
"NWT","ALBION",2015,2015-01-22,"1300","7.17","31.9","168.03","NP","NP","0.07","<0.22","212.13","38.98","39.03","7.26","3.27","4.05","113.26","0.09","48.21","297.46","288.70","0.015","NP","7.89","NP","3.84","4.05","NP","<0.01","NP","EQCL","0.03","-15.693","0.021","-114.006","0.101","NP","NP","NP","NP","0.97","NP","NaN"
"NWT","ALBION",2015,2015-02-19,"1030","7.21","32.5","167.85","NP","NP","0.06","1.33","213.77","39.04","40","7.34","3.33","3.56","117.24","0.09","47.85","301.54","292.07","0.016","NP","7.71","NP","2.81","4.90","NP","0.01","NP","EQCL","0.03","NP","NP","NP","NP","NP","NP","NP","NP","0.97","NP","NaN"
"NWT","ALBION",2015,2015-04-07,"1220","7.25","34.4","202.47","NP","NP","0.06","0.39","236.27","42.77","44.11","4.26","4.32","4.13","107.95","<0.08","56.81","327.86","318.87","0.014","NP","5.90","NP","1.38","4.52","NP","0.01","NP","EQCL","<0.03","NP","NP","NP","NP","NP","NP","NP","NP","1.32","NP","NaN"
"NWT","ALBION",2015,2015-04-30,"0930","7.40","34.9","209.55","NP","NP","0.04","0.35","239.24","42.12","42.93","4.82","4.8","7.26","101.54","0.08","62.55","329.50","323.22","0.01","NP","13.96","NP","6.35","7.61","NP","0.06","NP","0.03","0.03","NP","NP","NP","NP","NP","NP","NP","NP","1.67","NP","NaN"
"NWT","ALBION",2015,2015-05-14,"0920","7.07","34.6","209.47","NP","NP","0.09","0.58","237.12","41.54","42.24","9.08","4.65","6.64","98.81","<0.08","65.24","330.64","319.58","0.017","NP","9.49","NP","2.26","7.22","NP","0.02","NP","EQCL","<0.03","NP","NP","NP","NP","NP","NP","NP","NP","1.55","NP","NaN"
"NWT","ALBION",2015,2015-05-28,"0920","7.03","34.2","197.71","NP","NP","0.09","0.79","239.66","40.77","41.17","4.74","4.2","7.31","103.04","0.11","66.32","327.21","312.36","0.023","NP","14.80","NP","6.71","8.09","NP","0.07","NP","0.03","0.04","NP","NP","NP","NP","NP","NP","NP","NP","1.92","NP","NaN"
"NWT","ALBION",2015,2015-06-04,"0815","6.95","27.6","144.60","NP","NP","0.11","0.16","178.81","34.24","37.97","11.03","4.32","7.66","81.32","0.11","64.88","262.33","238.00","0.049","NP","20.73","NP","12.92","7.82","NP","0.09","NP","0.06","0.04","NP","NP","NP","NP","NP","NP","NP","NP","3.15","NP","NaN"
"NWT","ALBION",2015,2015-06-11,"1345","6.79","23.6","103.21","NP","NP","0.16","<0.22","147.22","29.40","30.8","8.46","3.72","9.26","83.30","0.15","46.96","216.05","199.64","0.039","NP","15.73","NP","6.47","9.26","NP","0.06","NP","0.01","0.05","NP","NP","NP","NP","NP","NP","NP","NP","1.96","NP","NaN"
"NWT","ALBION",2015,2015-06-18,"1400","6.93","23.4","109.32","NP","NP","0.12","1.83","149.14","28.80","31.18","6.79","3.44","7.68","79.66","0.09","50.72","217.85","200.19","0.042","NP","14.81","NP","5.31","9.51","NP","0.03","NP","EQCL","0.03","NP","NP","NP","NP","NP","NP","NP","NP","1.79","NP","NaN"
"NWT","ALBION",2015,2015-06-25,"1420","6.75","22.7","110.83","NP","NP","0.18","1.63","142.09","27.43","30.49","7.47","3.19","5.82","75.68","0.12","46.43","209.30","195.64","0.034","NP","11.98","NP","4.53","7.45","NP","0.02","NP","EQCL","0.04","-15.972","0.022","-115.378","0.234","NP","NP","NP","NP","1.64","NP","NaN"
"NWT","ALBION",2015,2015-07-02,"1240","6.80","22","107.91","NP","NP","0.16","0.72","138.43","26.84","28.84","6.03","2.99","5.35","74.79","<0.08","42.23","201.03","191.04","0.025","NP","11.90","NP","5.83","6.08","NP","0.02","NP","EQCL","<0.03","-15.823","0.049","-114.094","0.261","NP","NP","NP","NP","1.43","NP","NaN"
"NWT","ALBION",2015,2015-07-09,"1355","6.84","21.6","105.05","NP","NP","0.14","0.52","133.78","26.67","29.12","9.00","3.02","4.89","74.87","0.11","39.43","199.24","187.94","0.029","NP","11.83","NP","6.42","5.41","NP","0.05","NP","0.01","0.04","-15.490","0.045","-111.639","0.388","NP","NP","NP","NP","1.26","NP","NaN"
"NWT","ALBION",2015,2015-07-23,"1355","6.76","2.34","122.08","NP","NP","0.17","9.53","141.43","27.49","35.8","9.00","6.54","4.42","75.97","0.08","36.63","223.42","209.10","0.033","NP","17.30","NP","3.35","13.95","NP","0.05","NP","0.02","0.03","-15.465","0.016","-111.815","0.012","NP","NP","NP","NP","1.82","NP","NaN"
"NWT","ALBION",2015,2015-08-06,"1405","6.73","23","116.53","NP","NP","0.19","6.38","150.07","28.15","30.89","7.37","2.76","2.55","77.99","<0.08","29.42","223.04","199.83","0.055","NP","8.22","NP","EQCL","8.93","NP","0.05","NP","EQCL","<0.03","-15.149","0.001","-110.037","0.069","NP","NP","NP","NP","1.07","NP","NaN"
"NWT","ALBION",2015,2015-08-27,"0850","6.83","25.2","141.61","NP","NP","0.15","1.19","165.82","31.38","33","5.52","2.74","1.21","78.20","<0.08","27.22","237.06","223.76","0.029","NP","8.20","NP","5.80","2.40","NP","0.05","NP","EQCL","<0.03","-14.977","0.027","-109.041","0.123","NP","NP","NP","NP","1.47","NP","NaN"
"NWT","ALBION",2015,2015-09-03,"0945","6.76","25.5","143.11","NP","NP","0.17","1.39","167.54","31.84","33.27","7.99","3.22","0.74","79.64","0.13","27.02","242.20","226.84","0.033","NP","3.31","NP","1.18","2.13","NP","0.05","NP","0.00","0.04","-14.818","0.030","-107.934","0.196","NP","NP","NP","NP","1.70","NP","NaN"
"NWT","ALBION",2015,2015-09-10,"1125","6.91","25.2","141.66","NP","NP","0.12","0.09","170.11","31.77","34.33","7.01","2.76","0.18","80.20","<0.08","25.41","243.43","224.80","0.04","NP","2.58","NP","2.31","0.27","NP","0.04","NP","EQCL","<0.03","-14.617","0.014","-107.385","0.049","NP","NP","NP","NP","1.28","NP","NaN"
"NWT","ALBION",2015,2015-09-24,"1115","7.02","26.9","163.73","NP","NP","0.10","0.70","182.15","34.13","35.95","9.51","3.07","0.61","80.89","0.09","26.96","262.54","248.39","0.028","NP","6.82","NP","5.50","1.32","NP","0.05","NP","0.02","0.03","-14.566","0.026","-106.866","0.016","NP","NP","NP","NP","1.32","NP","NaN"
"NWT","ALBION",2015,2015-10-08,"1305","7.03","27.5","158.62","NP","NP","0.09","<0.22","180.86","34.85","36.15","3.70","3.95","0.31","83.74","0.08","28.13","255.65","246.69","0.018","NP","6.69","NP","6.38","0.31","NP","0.06","NP","0.03","0.03","-14.358","0.034","-105.433","0.078","NP","NP","NP","NP","1.31","NP","NaN"
"NWT","ALBION",2015,2015-10-20,"1110","7.18","29.8","177.39","NP","NP","0.07","1.10","200.82","36.96","38.29","9.51","3.22","0.65","85.15","0.08","31.63","286.74","266.49","0.037","NP","7.73","NP","5.99","1.75","NP","0.12","NP","0.09","0.03","-14.190","0.003","-104.816","0.030","NP","NP","NP","NP","1.32","NP","NaN"
"NWT","ALBION",2016,2016-01-14,"0930","7.180","28.70","160.440","NP","NP","0.0660","0.6651","195.9017","37.0172","40.3465","3.7703","3.0497","1.5417","95.2534","0.1627","28.8225","278.6353","260.4476","0.03373","NP","8.6055","NP","6.3987","2.2068","NP","<0.0258","NP","u","0.0542","-14.4659","0.0420","-107.0805","0.1520","NP","NP","NP","NP","1.9728","NP","NaN"
"NWT","ALBION",2016,2016-02-11,"1100","7.430","23.70","143.340","NP","NP","0.0371","0.7615","161.3726","27.9743","28.3816","2.6023","2.4716","0.6407","75.1690","0.2612","27.9101","220.9548","221.8827","-0.00209","NP","8.1737","NP","6.7714","1.4023","NP","0.0702","NP","u","0.0870","-14.6277","0.0788","-107.1006","0.2851","NP","NP","NP","NP","1.7393","NP","NaN"
"NWT","ALBION",2016,2016-04-12,"1220","6.960","30.40","168.260","NP","NP","0.1096","0.8512","204.8613","37.4292","37.6325","7.4317","3.6706","2.7775","97.7632","<0.0387","34.2818","288.9906","272.4612","0.02944","NP","13.8051","NP","10.1763","3.6288","NP","0.0658","NP","0.0692","-0.0034","-14.7735","0.0186","-109.0976","0.1936","NP","NP","NP","NP","1.5910","NP","NaN"
